Id,Text,Topic,processed_Text
3,"<p>We get maybe one question a week which is of the form ""please debug my code"". These questions are on-topic on Stack Overflow (assuming they fulfil the MCVE rule and describe what is wrong), but maybe they'll benefit from more specialised eyes here. Sometimes with graphics programming, an expert can look at the image and immediately see what might be wrong with the renderer that produced it. That said, often the answer to these questions is just that the questioner needs to debug in the usual ways: by stepping the code with an interactive debugger, by printing out some key variable, by changing one thing at a time, etc. The on-topic help page as it stands includes the following:</p>

<blockquote>
  <p>Questions about a specific graphics programming or debugging problem,</p>
</blockquote>

<p>We have a <a href=""https://computergraphics.stackexchange.com/questions/tagged/debugging"" class=""post-tag"" title=""show questions tagged &#39;debugging&#39;"" rel=""tag"">debugging</a> tag, but <a href=""https://computergraphics.meta.stackexchange.com/q/241/2041"">as discussed previously</a>, it's mainly intended for questions <em>about</em> debugging, rather than for questions <em>containing</em> debugging. As SO has found, while some debugging questions have lasting value, many of them don't, and take a lot of effort to make answerable. Too many ""debug my code"" questions may drive away the expert users we need to attract to grow the site.</p>

<p>What should we do about these questions? Here are some overlapping possibilities:</p>

<ul>
<li>Try to answer them all, and make it clear they are on-topic</li>
<li>Have the same MCVE rules as SO</li>
<li>Have a canonical question ""How do I debug my graphics program?"" with general debugging advice, and close specific debugging questions as duplicates of that one</li>
<li>Say debugging-related questions are only on-topic if they can be answered without needing to see the code - i.e. if they're not asking us to debug a specific problem</li>
<li>Have a more complex rule about which debugging questions are allowed - note that the questioner needs to know whether their question fits the rule even if they don't understand the bug</li>
</ul>
",ComputerGraphicmeta,get maybe one question week form please debug code questions topic stack overflow assuming fulfil mcve rule describe wrong maybe benefit specialised eyes sometimes graphics programming expert look image immediately see might wrong renderer produced said often answer questions questioner needs debug usual ways stepping code interactive debugger printing key variable changing one thing time etc topic help page stands includes following questions specific graphics programming debugging problem tag mainly intended questions debugging rather questions containing debugging found debugging questions lasting value many take lot effort make answerable many debug code questions may drive away expert users need attract grow site questions overlapping possibilities try answer make clear topic mcve rules canonical question debug graphics program general debugging advice close specific debugging questions duplicates one say debugging related questions topic answered without needing see code ie asking us debug specific problem complex rule debugging questions allowed note questioner needs know whether question fits rule even understand bug
3,"<p>A couple days ago, I ran across <a href=""https://computergraphics.stackexchange.com/questions/3742/how-to-unproject-quadrilateral-into-rectangle"">this question</a>. As you can see, it makes unusual use of spoilers and has a section marked off for ""extra tags"" because apparently the author didn't feel they were allowed to add enough. I edited it to remove the extraneous tags and changed the spoilers to just regular quotes (not that that's much better as formatting goes, I guess). It appears the author has rolled back my changes and added back their odd formatting and extra tags. I don't want to get into an edit war, so I'm just curious, is this considered OK? It seems really weird that part of the question is hidden for no good reason, and that the author had to add extra instructions on how to read it. It seems like it makes the site less useable.</p>

<p>Looking at the related Meta question <a href=""https://computergraphics.meta.stackexchange.com/questions/162/should-use-of-quote-blocks-be-restricted-to-quotations"">Should Use Of Quote Blocks Be Restricted To Quotations</a>, it seems like it was valid to edit the question, but that I should have used headers instead of block quotes. Should I just flag the question? Or should I just let it go?</p>
",ComputerGraphicmeta,couple days ago ran across see makes unusual use spoilers section marked extra tags apparently author feel allowed add enough edited remove extraneous tags changed spoilers regular quotes much better formatting goes guess appears author rolled back changes added back odd formatting extra tags want get edit war curious considered ok seems really weird part question hidden good reason author add extra instructions read seems like makes site less useable looking related meta question seems like valid edit question used headers instead block quotes flag question let go
3,"<p>There isn't a ""prohibition"" as such. The point of formatting posts correctly is to make posts more valuable to the site, and to help them achieve their goal. When a visitor to the site posts a question, they want to get answers. Formatting the question to be readable and understandable makes it more likely it will get answered, fulfilling the OP's goal. When a visitor posts an answer, they want to help others and share knowledge. Formatting the answer to be readable and understandable makes the answer accessible to more people, fulfilling the OP's goal.</p>

<p>For these reasons, editing the post in cases like the one you describe is strongly encouraged. Half-thought-through streams of consciousness don't make good posts. Some people - especially newer users who are used to a web forum where your posts are yours alone - are quite hostile to this, and we need to educate them about how SE sites work, and how editing helps them to achieve their goals and makes the site more useful for everyone.</p>

<p>If there are enough <em>rollbacks</em> to constitute an <em>edit war</em>, moderators are automatically notified of this, but it's also good to use a custom mod flag before it gets to that point. Moderators are empowered to lock posts when people are fighting over them, to reach out to individual users who don't understand how editing works on our site, and as a last resort, to suspend uesrs who are hostile or who vandalise posts.</p>
",ComputerGraphicmeta,prohibition point formatting posts correctly make posts valuable site help achieve goal visitor site posts question want get answers formatting question readable understandable makes likely get answered fulfilling op goal visitor posts answer want help others share knowledge formatting answer readable understandable makes answer accessible people fulfilling op goal reasons editing post cases like one describe strongly encouraged half thought streams consciousness make good posts people especially newer users used web forum posts alone quite hostile need educate se sites work editing helps achieve goals makes site useful everyone enough rollbacks constitute edit war moderators automatically notified also good use custom mod flag gets point moderators empowered lock posts people fighting reach individual users understand editing works site last resort suspend uesrs hostile vandalise posts
3,"<p>I like the idea of a canonical question. It would be definitely useful, as all of us sooner or later will face a complete black screen and need to learn how to debug it, and often the steps are the same.</p>

<p>There are many other situations that are very typical and can get an answer that will be useful to future visitors. For example the shadow acne artifact that was asked about recently. Any question that would make people think <em>""I've seen this before!""</em> probably falls into that category.</p>

<p>For more specific debug questions, especially the <em>""I want to do X but it doesn't work, here is my code""</em> kind, we can (and should) close as ""Off topic/Debug my code"". Those questions take a lot of work to answer, have little value for future visitors, and tend to make the community look inactive while they stay unanswered.</p>
",ComputerGraphicmeta,like idea canonical question would definitely useful us sooner later face complete black screen need learn debug often steps many situations typical get answer useful future visitors example shadow acne artifact asked recently question would make people think seen probably falls category specific debug questions especially want x work code kind close topic debug code questions take lot work answer little value future visitors tend make community look inactive stay unanswered
3,"<p>Yesterday, <a href=""https://computergraphics.stackexchange.com/q/5729/7431"">this question</a> was closed as off-topic since it was about hardware compatibility. This is great, but I disagree with the close reason:</p>

<blockquote>
  <p>""Questions about creating artwork or using graphics software as an end-user are off-topic for this site. Consider if your question might be re-written to fit on Graphic Design. If your question is about Blender, it might fit on Blender.""</p>
</blockquote>

<p>Blender SE <em>also</em> does not like questions about hardware compatibility, see <a href=""https://blender.meta.stackexchange.com/a/6/26640"">here</a>.</p>

<p>I don't think that it is a good idea to direct users with off-topic questions to a site where that question will still be off-topic. </p>
",ComputerGraphicmeta,yesterday closed topic since hardware compatibility great disagree close reason questions creating artwork using graphics software end user topic site consider question might written fit graphic design question blender might fit blender blender se also like questions hardware compatibility see think good idea direct users topic questions site question still topic
3,"<p>I would add that in many cases the OP should be required to show an image of the problem if the error isn't sufficiently or easily explained (not for compile or runtime errors, but rather for graphical artifacts). There have been a few questions where the OP shares code and states that there's a problem, but the problem is either ambiguous or the code is difficult to run even if it's just a small self-contained snippet. I would guess that most people don't actually run the provided code, but just look at it and see if they can spot errors. The questions with provided images seem to have much higher response rates.</p>
",ComputerGraphicmeta,would add many cases op required show image problem error sufficiently easily explained compile runtime errors rather graphical artifacts questions op shares code states problem problem either ambiguous code difficult run even small self contained snippet would guess people actually run provided code look see spot errors questions provided images seem much higher response rates
3,"<p>OK, following the discussion I'm just going to say <em>mea culpa</em>. I was a little lazy and chose the easiest thing to do to get rid of a question that could not be made on-topic through edits. It seemed expedient and unproblematic at the time, but I should have considered the risk of pointing the questioner at other sites where the question would be equally off-topic. My mistake caused work for other people.</p>

<p>I'll try to be more careful in future when wielding my mod hammer.</p>
",ComputerGraphicmeta,ok following discussion going say mea culpa little lazy chose easiest thing get rid question could made topic edits seemed expedient unproblematic time considered risk pointing questioner sites question would equally topic mistake caused work people try careful future wielding mod hammer
3,"<p>I have come across a particular question from a new user and i, at first, wasn't sure what they were asking (hence my nonspecific answer). After giving it a few more reads it seems like they literally just want someone to implement some functionality in code and give it to them.</p>

<p>While questions regarding graphics programming are on topic, this seems like a low quality question that can't be properly answered in a single way.</p>

<p>The link to that question is this: <a href=""https://computergraphics.stackexchange.com/questions/6135/how-can-i-implement-this-bsdf"">How can I implement this BSDF?</a></p>

<p>I have provided an answer that touches on some of the theoretical basis and provides external resources to solve the problem knowing that it wasn't an actual answer to the question being asked in the hopes that it would still be of use to the asker. I refrained from commenting about the nature of the question on it since i wasnt sure if it was actually off-topic.</p>

<p>What do you think?</p>
",ComputerGraphicmeta,come across particular question new user first sure asking hence nonspecific answer giving reads seems like literally want someone implement functionality code give questions regarding graphics programming topic seems like low quality question properly answered single way link question provided answer touches theoretical basis provides external resources solve problem knowing actual answer question asked hopes would still use asker refrained commenting nature question since nt sure actually topic think
3,"<p>When voting to close a question, if I pick ""off-topic"", then ""This question belongs on another site in the Stack Exchange network"", the only choice offered is this site (the compute graphics meta). Is this normal? Should I actually use that option?</p>

<p>I wanted to suggest a better site for a question twice (once for superuser.com and once for math.stackexchange.com) and had to pick a different close reason or abandon the idea instead.</p>
",ComputerGraphicmeta,voting close question pick topic question belongs another site stack exchange network choice offered site compute graphics meta normal actually use option wanted suggest better site question twice superusercom mathstackexchangecom pick different close reason abandon idea instead
3,"<p>The default for a new site is to only have meta as a migration targets. As a community, we can add up to four more by agreeing here on meta what are the most common sites to migrate to.</p>

<p>Moderators can migrate to <em>any</em> site, so if it <em>really needs</em> to be migrated, you can custom-flag for moderator attention - but you should still vote-to-close as off-topic, in case your flag gets declined. Moderators will be applying these three rules before deciding to migrate:</p>

<ol>
<li><p>Don't migrate crap. If the question is low-quality, or would need substantial editing to be acceptable to the target site, then just close it.</p></li>
<li><p>Don't migrate unless you're sure the question is suitable for the target site. The ""migration rejected"" experience is pretty bad for questioners. If you are not a close-voter on the target site, check with them before migrating.</p></li>
<li><p>There's no point in migrating unless information would be lost. We'll chiefly migrate if there is good discussion in the comments or good answers, because those will be moved with the question. If there aren't, it's not often worth bothering unless the question is very high-effort.</p></li>
</ol>
",ComputerGraphicmeta,default new site meta migration targets community add four agreeing meta common sites migrate moderators migrate site really needs migrated custom flag moderator attention still vote close topic case flag gets declined moderators applying three rules deciding migrate migrate crap question low quality would need substantial editing acceptable target site close migrate unless sure question suitable target site migration rejected experience pretty bad questioners close voter target site check migrating point migrating unless information would lost chiefly migrate good discussion comments good answers moved question often worth bothering unless question high effort
3,"<p>Due to the bumping of a lot of questions to the top of the main page, I've been looking at <a href=""https://computergraphics.stackexchange.com/review/suggested-edits/history"">some of the recent edit reviewing going on</a>. A lot of edits are being approved that I would consider marginal.</p>

<p>Consider <a href=""https://computergraphics.stackexchange.com/review/suggested-edits/5428"">this edit</a>. It consists solely of turning two HTTP addresses into two embedded links that use the destination page as the text. That's fine... I guess, but is that really something that should be approved? <em>Especially</em> since it's on a closed question to begin with. The maker of that edit seems to have a history of farming rep by making edits that consist primarily of changing HTTP addresses into links.</p>

<p>Indeed, looking at the last month or so of reviews, there have been almost no rejections. Reviewers basically just approve pretty much any change, no matter how tiny or inconsequential.</p>
",ComputerGraphicmeta,due bumping lot questions top main page looking lot edits approved would consider marginal consider consists solely turning two http addresses two embedded links use destination page text fine guess really something approved especially since closed question begin maker edit seems history farming rep making edits consist primarily changing http addresses links indeed looking last month reviews almost rejections reviewers basically approve pretty much change matter tiny inconsequential
3,"<p>The specific example does not look like an edit that should obviously be rejected. When/if the link breaks, the title of the page it used to point to will help in finding the new location of the material.  </p>

<p>So, it's plausible that reviewers indeed found the edit useful, and were not just clicking through. There is no ""too minor"" rejection reason, a reason for rejection is ""no improvement whatsoever"":</p>

<blockquote>
  <p>This edit does not make the post even a little bit easier to read, easier to find, more accurate or more accessible. Changes are either completely superfluous or actively harm readability.</p>
</blockquote>

<p>The concept of ""farming rep"" is not very helpful in such discussions. Some people ""farm rep"" by answering, some by asking, some by editing. Many actions can be ascribed to some ulterior motive; doesn't mean they should be. </p>
",ComputerGraphicmeta,specific example look like edit obviously rejected link breaks title page used point help finding new location material plausible reviewers indeed found edit useful clicking minor rejection reason reason rejection improvement whatsoever edit make post even little bit easier read easier find accurate accessible changes either completely superfluous actively harm readability concept farming rep helpful discussions people farm rep answering asking editing many actions ascribed ulterior motive mean
3,"<p>I see here several questions about OpenGL, but nothing about SFML.
Is it possible to develop this subject here?</p>
",ComputerGraphicmeta,see several questions opengl nothing sfmlis possible develop subject
3,"<p>This site is more for algorithmic questions than questions about programming in particular. Stack Overflow is already there for questions about some specific code. Though, as you can see on the site, lots of questions about algorithms and techniques do have some code in them. So really, if you're writing graphics algorithms, it shouldn't make any difference what API you're using.</p>
",ComputerGraphicmeta,site algorithmic questions questions programming particular stack overflow already questions specific code though see site lots questions algorithms techniques code really writing graphics algorithms make difference api using
3,"<p>This question: <a href=""https://computergraphics.stackexchange.com/questions/7649/linear-bending-of-a-mesh"">Linear bending of a mesh</a>, asks for a clarification on formulas from a linked paper which in turn is paywalled in the ACM digital library. I was able to find alternative links to the paper via Google Scholar, but thought it would be good to raise the issue formally rather than edit &amp; forget.</p>

<p>How accessible should source material be? Arguably, the ACM link is less likely to rot than some duplicate copy on a faculty web page. Is stability more important than accessibility? Is it incumbent upon readers to find alternative copies if needed? </p>

<p>Or maybe the problem is the question itself - i.e. it doesn't present enough information / context directly &amp; depends too heavily on the paper in question. Link only answers are a problem, maybe it's too much of a link only question.</p>
",ComputerGraphicmeta,question asks clarification formulas linked paper turn paywalled acm digital library able find alternative links paper via google scholar thought would good raise issue formally rather edit forget accessible source material arguably acm link less likely rot duplicate copy faculty web page stability important accessibility incumbent upon readers find alternative copies needed maybe problem question ie present enough information context directly depends heavily paper question link answers problem maybe much link question
3,"<h1>Why not include both?</h1>

<p>In the interest of future availability, you could include both links - the pay walled one plus a free alternative. You've described potential advantages to each, so there's no reason to omit either of them. Just make it clear which is which.</p>

<h1>Could use more context</h1>

<p>I wouldn't call this specific question a link only question, but it does seem to be a heavily link dependent question. It would help to have more context, describing the parts of the paper that seem relevant but confusing.</p>

<p>Further detail can be requested in comments, or if the question is unclear you can vote to close so it can be put on hold until clarified.</p>
",ComputerGraphicmeta,include interest future availability could include links pay walled one plus free alternative described potential advantages reason omit either make clear could use context would call specific question link question seem heavily link dependent question would help context describing parts paper seem relevant confusing detail requested comments question unclear vote close put hold clarified
3,"<p>Yes that's a difficult aspect of Q&amp;A I think. There is a wide spectrum between <em>""do this for me""</em> and genuine questions.</p>

<p>In this case the screenshots would indicate the person has done their homework and they are struggling with some aspect of the implementation. This is no surprise given the time it takes to get an intuitive understanding of the various parts involved.</p>

<p>Maybe one core issue with beginners is that they don't even understand themselves which part they are struggling with, which translates to a poorly asked question. Asking further questions in the comments could guide them toward identifying their specific problem.</p>

<p>Once the question is clear, I would tend to draw a line between programming questions <em>""I don't know how to write a function""</em> which don't really belong here, and understanding the math or the logic involved in a technique.</p>

<p>If after some effort the question is still unclear, it could be closed as ""too broad"".</p>

<p>P.S.: I would also consider off topic many of the programming bugs, unless they produce typical recognizable visual glitches. They require a lot of effort from the community but add very little value, if any at all.</p>
",ComputerGraphicmeta,yes difficult aspect q think wide spectrum genuine questions case screenshots would indicate person done homework struggling aspect implementation surprise given time takes get intuitive understanding various parts involved maybe one core issue beginners even understand part struggling translates poorly asked question asking questions comments could guide toward identifying specific problem question clear would tend draw line programming questions know write function really belong understanding math logic involved technique effort question still unclear could closed broad ps would also consider topic many programming bugs unless produce typical recognizable visual glitches require lot effort community add little value
3,"<p><a href=""https://computergraphics.stackexchange.com/questions/7731/where-do-computer-graphic-engineers-look-for-job-ads"">This question</a> has been up for a few days. It is asking for references to off-site resources for where to post job ads. It has 2 answers and 1 close vote. This seems to run afoul of the ""no offsite resources questions"" rule on ""what can I ask"", but people are answering it anyway. Have I misunderstood the rule, or is this off-topic?</p>
",ComputerGraphicmeta,days asking references site resources post job ads 2 answers 1 close vote seems run afoul offsite resources questions rule ask people answering anyway misunderstood rule topic
3,"<p>I have been researching measured Bi-directional Reflectance Distribution Function (BRDF) databases for real materials for a couple of days, and made a list of them with a short summary of each for another project. I'd like to share this knowledge with Internet users (and particularly the StackExchange community which has helped me out so many times). </p>

<p>Is this something I could put as a question and then answer it with the list of databases? Or would the community prefer that I put the information on another website (which will probably disappear into obscurity and may be difficult to find, or potentially not have the same longevity as a StackExchange Question and Answer)?</p>
",ComputerGraphicmeta,researching measured bi directional reflectance distribution function brdf databases real materials couple days made list short summary another project would like share knowledge internet users particularly stackexchange community helped many times something could put question answer list databases would community prefer put information another website probably disappear obscurity may difficult find potentially longevity stackexchange question answer
3,"<p>This is a copy of the definition of the tag used on StackOverflow.</p>
<p>Also helpful is the discussion here:
<a href=""https://meta.stackexchange.com/questions/299951/what-is-the-difference-between-the-scope-and-the-on-topic-tags-on-most-child"">What is the difference between the &quot;scope&quot; and the &quot;on-topic&quot; tags on most child metas?</a></p>
",ComputerGraphicmeta,copy definition tag used stackoverflow also helpful discussion
3,"Use this tag when examining what is on-topic or off-topic, and why.",ComputerGraphicmeta,use tag examining topic topic
3,"<p>I've seen that there is a dedicated site about blender, but there is more 2D and 3D animation software like synfig studio, maya, 3Ds max, sketchup, blender, …</p>

<p>2D drawing software: inkscape, gimp, photoshop, illustrator.</p>

<p>Is this the community for this?</p>
",ComputerGraphicmeta,seen dedicated site blender 2d 3d animation software like synfig studio maya 3ds max sketchup blender 2d drawing software inkscape gimp photoshop illustrator community
3,"<p>Not if you're asking questions about <strong>using</strong> software like that. This site would only be relevant if your question is about how to <strong>write</strong> such software.</p>

<p>This site is for questions about computer graphics algorithms and research.</p>
",ComputerGraphicmeta,asking questions using software like site would relevant question write software site questions computer graphics algorithms research
3,"<p>I would be interested in reading your findings.</p>

<p>I think this is a good fit for this Q&amp;A because the split <em>""this was the question/problem to answer""</em> vs <em>""this is a solution""</em> is also interesting in itself.</p>
",ComputerGraphicmeta,would interested reading findings think good fit q split question problem answer vs solution also interesting
3,"<p>I noticed that <a href=""https://computergraphics.stackexchange.com/posts/8415/revisions"">this question was edited</a> only to remove the <em>""thank you""</em> and signature at the end of the question. This caught my attention so I looked at the history of <a href=""https://computergraphics.stackexchange.com/users/6/christian-rau?tab=activity"">edits from the user</a>, and it appeared they did a series of similar edits. Some of them only consist in removing a word (<a href=""https://computergraphics.stackexchange.com/posts/8414/revisions"">like here</a>), sometimes with the addition of a formatting markup (<a href=""https://computergraphics.stackexchange.com/posts/8075/revisions"">like here</a>).</p>

<p>I don't mean to point fingers, this just happens to be one I noticed. However I would like to know what is the consensus regarding the following two questions.</p>

<h1>1. What is our policy on <em>""Hi""</em>, <em>""Thank you""</em> and similar opening or closing words?</h1>

<p>Originally this has been considered ""noise"" on StackOverflow, but this seems to have gone to some extremes (<a href=""https://meta.stackoverflow.com/questions/288160/no-thanks-damn-it"">see this discussion</a> or <a href=""https://meta.stackoverflow.com/questions/290019/user-spamming-edits-removing-only-thanks"">this case</a>) and it has drawn a lot of criticism recently. I couldn't find a definite answer, but in the recent post on the official blog, they did recognize this problem:</p>

<p><a href=""https://stackoverflow.blog/2018/04/26/stack-overflow-isnt-very-welcoming-its-time-for-that-to-change/""><em>Stack Overflow Isn’t Very Welcoming. It’s Time for That to Change.</em></a> </p>

<blockquote>
  <p><em>Maybe it’s time we re-visited things like our “no pleases or thank yous’” rule. (It serves a valuable purpose by keeping signal high, but also suggests that we just might be Zuckerbots who aren’t even trying very hard to pass as actual humans).</em></p>
</blockquote>

<h1>2. Assuming the edits are consistent with this Q&amp;A policies, are they still ok?</h1>

<p>Edits have a ""cost"", in the sense that as a user, seeing your own question or answer edited for little (or no) added value can be an annoyance. In turn, this affects how the entire Q&amp;A platform is perceived by users.</p>

<p>So where do we draw the line in sand, between rigidly enforcing guidelines and rules, and leaving posts as-is?</p>
",ComputerGraphicmeta,noticed remove thank signature end question caught attention looked history appeared series similar edits consist removing word sometimes addition formatting markup mean point fingers happens one noticed however would like know consensus regarding following two questions 1 policy hi thank similar opening closing words originally considered noise stackoverflow seems gone extremes drawn lot criticism recently could find definite answer recent post official blog recognize problem maybe time visited things like pleases thank yous rule serves valuable purpose keeping signal high also suggests might zuckerbots nt even trying hard pass actual humans 2 assuming edits consistent q policies still ok edits cost sense user seeing question answer edited little added value annoyance turn affects entire q platform perceived users draw line sand rigidly enforcing guidelines rules leaving posts
3,"<p>I would tend to say:</p>

<ul>
<li>It's fine for the platform to indicate that a question or answer doesn't need salutations and other politeness forms;</li>
<li>But enforcing the absence of them is nonsensical.</li>
</ul>

<p>These are the tools used by newcomers to approach a community they are not a part of. Removing them from their posts without notice while they are not familiar with the website yet sends a message that is confusing at best, and hostile at worst. If this happens on a question that has no useful answer yet, it also sends the signal that the community cares more about form and rules than content and helping.</p>

<p>Moreover, even assuming that we decide to edit salutations out, my personal opinion is that an edit needs an added value above a certain threshold to out-weight its cost. There are some people who are valuable to this community, and who might not know the rules well (because their expertise is CG, not SE). Such people may consider that they don't have time to play the ""respect the norm"" game and just walk away when such behavior happens.</p>

<p>For that reason, I don't think that small edits just for the sake of enforcing guidelines are worth it. Where I would draw the line, is readability and clarity. In that regard the examples in the links were perfectly understandable and readable without them, and those aspects were not improved by the edits.</p>

<p>In general I feel pretty strongly about small edits to enforce form. It has driven me away from another SE website where nearly every post was edited by one user, and I would prefer this behavior to not be encouraged over here.</p>

<p>P.S.: Additional food for thought:
<a href=""https://meta.stackoverflow.com/questions/333065/a-moderator-messaged-me-that-my-edits-which-only-remove-thanks-and-alike-are-d/333096#333096"">https://meta.stackoverflow.com/questions/333065/a-moderator-messaged-me-that-my-edits-which-only-remove-thanks-and-alike-are-d/333096#333096</a></p>
",ComputerGraphicmeta,would tend say fine platform indicate question answer need salutations politeness forms enforcing absence nonsensical tools used newcomers approach community part removing posts without notice familiar website yet sends message confusing best hostile worst happens question useful answer yet also sends signal community cares form rules content helping moreover even assuming decide edit salutations personal opinion edit needs added value certain threshold weight cost people valuable community might know rules well expertise cg se people may consider time play respect norm game walk away behavior happens reason think small edits sake enforcing guidelines worth would draw line readability clarity regard examples links perfectly understandable readable without aspects improved edits general feel pretty strongly small edits enforce form driven away another se website nearly every post edited one user would prefer behavior encouraged ps additional food thought
3,"<p>It's New Year's Day in <a href=""https://en.wikipedia.org/wiki/Zulu_Time"" rel=""nofollow noreferrer"">Stack Exchange land</a>...</p>
<p>A distinguishing characteristic of these sites is how they are moderated:</p>
<blockquote>
<p>We designed the Stack Exchange network engine to be mostly self-regulating, in that we amortize the overall moderation cost of the system across thousands of teeny-tiny slices of effort contributed by regular, everyday users.<br />
-- <a href=""http://blog.stackoverflow.com/2009/05/a-theory-of-moderation/"">A Theory of Moderation</a></p>
</blockquote>
<p>While there certainly are <a href=""https://stackoverflow.blog/2018/11/21/our-theory-of-moderation-re-visited/"">Moderators</a> here, a significant amount of the <em>moderation</em> is done by ordinary people, using the privileges
they've earned by virtue of their contributions to the site. Each of you contributes a little bit of time and effort, and together you accomplish much.</p>
<p>As we enter a new year, let's pause and reflect, taking a moment to appreciate the work that we do here together.
To that end, here is how the moderation done here on Computer Graphics breaks down by activity over the past 12 months:</p>
<pre><code>                 Action                  Moderators Community¹
---------------------------------------- ---------- ----------
Users suspended²                                  0          9
Users destroyed                                   1          0
Users contacted                                   2          0
Tasks reviewed³: Suggested Edit queue            67        190
Tasks reviewed³: Reopen Vote queue                1          6
Tasks reviewed³: Low Quality Posts queue          2         18
Tasks reviewed³: Late Answer queue                7         17
Tasks reviewed³: First Post queue                18        330
Tasks reviewed³: Close Votes queue               36         82
Questions reopened                                1          0
Questions migrated                                6          0
Questions flagged⁴                                2        119
Questions closed                                 74          5
Question flags handled⁴                          55         66
Posts unlocked                                    0          2
Posts undeleted                                   1          6
Posts locked                                      0         16
Posts deleted⁵                                   18        191
Posts bumped                                      0        200
Escalations to the CM team                        1          0
Comments flagged                                  0         62
Comments deleted⁶                                38        202
Comment flags handled                            23         39
Answers flagged                                   0         50
Answer flags handled                             33         17
</code></pre>
<h3>Footnotes</h3>
<p>¹ &quot;Community&quot; here refers both to <a href=""https://computergraphics.stackexchange.com/users"">the membership of Computer Graphics</a> <em>without</em> <a href=""https://computergraphics.stackexchange.com/users?tab=moderators"">diamonds next to their names</a>, and to the automated systems otherwise known as <a href=""https://computergraphics.stackexchange.com/users/-1"">user #-1</a>.</p>
<p>² The system will suspend users under three circumstances: when a user is recreated after being previously suspended, when a user is recreated after being destroyed for spam or abuse, and when a network-wide suspension is in effect on an account.</p>
<p>³ This counts every review that was submitted (not skipped) - so the 3 suggested edits reviews needed to approve an edit would count as 3, the goal being to indicate the frequency of moderation actions. This also applies to flags, etc.</p>
<p>⁴ Includes close flags (but <em>not</em> close or reopen votes).</p>
<p>⁵ This ignores numerous deletions that happen automatically in response to some other action.</p>
<p>⁶ This includes comments deleted by their own authors (which also account for some number of handled comment flags).</p>
<p>Wishing you all a happy new year...</p>
",ComputerGraphicmeta,new year day distinguishing characteristic sites moderated designed stack exchange network engine mostly self regulating amortize overall moderation cost system across thousands teeny tiny slices effort contributed regular everyday users certainly significant amount moderation done ordinary people using privilegesthey earned virtue contributions site contributes little bit time effort together accomplish much enter new year let pause reflect taking moment appreciate work togetherto end moderation done computer graphics breaks activity past 12 months action moderators community¹ users suspended² 0 9users destroyed 1 0users contacted 2 0tasks reviewed³ suggested edit queue 67 190tasks reviewed³ reopen vote queue 1 6tasks reviewed³ low quality posts queue 2 18tasks reviewed³ late answer queue 7 17tasks reviewed³ first post queue 18 330tasks reviewed³ close votes queue 36 82questions reopened 1 0questions migrated 6 0questions flagged⁴ 2 119questions closed 74 5question flags handled⁴ 55 66posts unlocked 0 2posts undeleted 1 6posts locked 0 16posts deleted⁵ 18 191posts bumped 0 200escalations cm team 1 0comments flagged 0 62comments deleted⁶ 38 202comment flags handled 23 39answers flagged 0 50answer flags handled 33 17 footnotes ¹ refers without automated systems otherwise known ² system suspend users three circumstances user recreated previously suspended user recreated destroyed spam abuse network wide suspension effect account ³ counts every review submitted skipped 3 suggested edits reviews needed approve edit would count 3 goal indicate frequency moderation actions also applies flags etc ⁴ includes close flags close reopen votes ⁵ ignores numerous deletions happen automatically response action ⁶ includes comments deleted authors also account number handled comment flags wishing happy new year
3,"<p>I posted a question over on gamedev.SE, <a href=""https://gamedev.stackexchange.com/questions/169437/why-dont-i-see-tile-based-3d-graphics"">Why don't I see tile-based 3D graphics? [closed]</a> which was closed as of-topic. It was not received well because it's not a question about an actual problem with a project that I've actually tried to implement. It's just preliminary research really.</p>

<p>But then I found that there's this site specifically for computer graphics. Great, I might just copy-paste that question over here. But first I just wanted to check that I don't misunderstand the ontopicness of this site also. So my question is, Is that question on-topic here?</p>
",ComputerGraphicmeta,posted question gamedevse closed topic received well question actual problem project actually tried implement preliminary research really found site specifically computer graphics great might copy paste question first wanted check misunderstand ontopicness site also question question topic
3,"<p>Ultimately that will be decided by the community, but after reading your question, it seems on-topic to me. It seems interesting to graphics practitioners and we definitely don't have the limitation here that questions have to be about code you're writing.</p>

<p>That said, if you do post it here (or ask for it to be migrated), I'd recommend adding the information that you want to write something similar yourself. You're more likely to receive answers helpful to you if answerers know the background and motivation of your question.</p>
",ComputerGraphicmeta,ultimately decided community reading question seems topic seems interesting graphics practitioners definitely limitation questions code writing said post ask migrated would recommend adding information want write something similar likely receive answers helpful answerers know background motivation question
